sample_id,CE 16:0,CE 18:0,CE 18:1,CE 18:2,CE 20:1,CE 20:2,CE 20:3,CE 20:4,CE 20:5,CE 22:5,CE 22:6,CE 24:4,CE 24:5,Cer d18:0/16:0,Cer d18:0/22:0,Cer d18:0/24:0,Cer d18:0/24:1,Cer d18:1/16:0,Cer d18:1/18:0,Cer d18:1/20:0,Cer d18:1/22:0,Cer d18:1/24:0,Cer d18:1/24:1,Cer d18:2/16:0,Cer d18:2/22:0,Cer d18:2/24:1,DG 14:0_18:1 [-18:1],DG 16:0_18:1 [-16:0],DG 16:0_18:2 [-16:0],DG 16:0_20:3 [-20:3],DG 16:0_20:4 [-20:4],DG 16:0_22:5 (a) [-22:5],DG 16:0_22:6 [-22:6],DG 16:1_18:1 [-16:1],DG 18:0_18:1 [-18:0],DG 18:0_18:2 [-18:0],DG 18:1_18:1 [-18:1],DG 18:1_18:2 [-18:1],DG 18:1_18:3 [-18:3],DG 18:1_20:0 [-18:1],DG 18:1_20:3 [-20:3],DG 18:1_20:4 [-20:4],DG 18:2_18:2 [-18:2],DG 18:2_20:3 [-20:3],GM3 d18:1/16:0 [264],Hex2Cer d18:1/16:0 [264],Hex2Cer d18:1/22:0 [264],Hex2Cer d18:1/24:0 [264],Hex2Cer d18:1/24:1 [264],Hex3Cer d18:1/16:0 [264],Hex3Cer d18:1/24:0 [264],Hex3Cer d18:1/24:1 [264],HexCer d18:1/18:0 [264],HexCer d18:1/20:0 [264],HexCer d18:1/22:0 [264],HexCer d18:1/24:0 [264],HexCer d18:1/24:1 [264],LPC 14:0 (a),LPC 14:0 (b),LPC 15:0 (a),LPC 15:0 (b),LPC 16:0 (a),LPC 16:0 (b),LPC 16:1 (a),LPC 16:1 (b),LPC 17:0 (a),LPC 17:0 (b),LPC 17:1 (a),LPC 17:1 (b),LPC 17:1 (c),LPC 18:0 (a),LPC 18:0 (b),LPC 18:1 (a),LPC 18:1 (b),LPC 18:2 (a),LPC 18:2 (b),LPC 18:3 (a),LPC 18:3 (b),LPC 20:0 (a),LPC 20:0 (b),LPC 20:1 (a),LPC 20:1 (b),LPC 20:2 (a),LPC 20:2 (b),LPC 20:3 (a),LPC 20:3 (b),LPC 20:4 (a),LPC 20:4 (b),LPC 20:5 (a),LPC 20:5 (b),LPC 22:0 (a),LPC 22:0 (b),LPC 22:1 (a),LPC 22:1 (b),LPC 22:5 (a),LPC 22:5 (b),LPC 22:6 (a),LPC 22:6 (b),LPC 24:0 (a),LPC 24:0 (b),LPC O-16:0,LPC O-18:0,LPC O-18:1,LPC O-20:0,LPC O-22:0,LPC O-24:0,LPC O-24:1,LPC O-24:2,LPC P-18:0,LPE 16:0 (a),LPE 16:0 (b),LPE 18:0 (a),LPE 18:0 (b),LPE 18:1 (a),LPE 18:1 (b),LPE 18:2 (a),LPE 18:2 (b),LPE 20:4 (a),LPE 20:4 (b),LPE 22:6 (a),LPE 22:6 (b),LPI 18:2,LPI 20:4 (b),PC 28:0|SM 32:1 M+3,PC 29:0|SM 33:1 M+3,PC 30:0 (a),PC 30:0 (b),PC 32:0,PC 32:1,PC 32:2,PC 32:3 (a),PC 33:0 (a),PC 33:0 (b),PC 33:1,PC 33:2,PC 34:0,PC 34:1,PC 34:3,PC 34:4,PC 35:2,PC 35:3,PC 36:1,PC 36:2,PC 36:3,PC 36:4 (a)|PC 36:5 M+2,PC 36:4 (b),PC 36:5,PC 36:6,PC 38:2,PC 38:3 (a),PC 38:3 (b),PC 38:4 (a)|PC 38:5 (b) M+2,PC 38:4 (b),PC 38:5 (a),PC 38:5 (b),PC 38:6 (a),PC 38:6 (b),PC 38:7,PC 40:4,PC 40:5 (a),PC 40:5 (b),PC 40:6,PC 40:7,PC 40:8,PC O-32:0,PC O-32:1,PC O-32:2,PC O-34:1,PC O-34:2,PC O-36:1,PC O-36:2,PC O-36:3,PC O-36:4,PC O-38:4,PC O-38:5,PC O-40:5,PC O-40:6,PC O-40:7,PC P-32:0,PC P-32:1,PC P-34:1,PC P-34:2,PC P-36:2,PC P-36:4,PC P-36:5,PC P-38:4,PC P-38:5,PC P-38:6,PC P-40:6,PE 36:1,PE 36:2,PE 36:3|PE 36:4 M+2,PE 36:4,PE 38:4,PE 38:5,PE 40:4,PE 40:5 (a),PE 40:5 (b),PE 40:6,PE 40:7,PE O-34:2,PE O-36:3,PE O-36:4,PE O-36:5,PE O-36:6,PE O-38:4,PE O-38:5,PE O-40:5,PE O-40:7,PE P-16:0/18:1 [-FA-HG],PE P-16:0/18:2 [-FA-HG],PE P-16:0/20:4 [-FA-HG],PE P-16:0/22:5 (a) [-FA-HG],PE P-16:0/22:5 (b) [-FA-HG],PE P-16:0/22:6 [-FA-HG],PE P-18:0/18:1 [-FA-HG],PE P-18:0/18:2 [-FA-HG],PE P-18:0/20:4 [-FA-HG],PE P-18:0/22:5 (a) [-FA-HG],PE P-18:0/22:5 (b) [-FA-HG],PE P-18:0/22:6 [-FA-HG],PE P-20:0/20:4 [-FA-HG],PI 32:1,PI 34:1,PI 34:2,PI 36:1,PI 36:2,PI 36:3 | PI 36:4 M+2,PI 36:4,PI 38:2,PI 38:3,PI 38:4,PI 38:5,PI 38:6,PI 40:4,PI 40:5 (a),PI 40:5 (b),PI 40:6,PS 36:1,PS 38:4,SM 31:1,SM 32:0,SM 32:1,SM 32:2,SM 33:1,SM 34:0,SM 34:1,SM 34:2,SM 34:3,SM 35:1|PC P-32:1 M+1,SM 35:2,SM 36:1,SM 36:2,SM 36:3,SM 38:1,SM 38:2,SM 39:1,SM 40:1,SM 40:2,SM 40:3 (a),SM 40:3 (b),SM 41:1 (a),SM 41:1 (b),SM 42:1,SM 42:2,SM 42:3,SM 43:1,SM 44:1,SM 44:2 M+2,TG 48:1 [-18:1],TG 48:1 [SIM],TG 48:2 [-14:1],TG 48:2 [-16:0],TG 48:2 [-16:1],TG 48:2 [-18:1],TG 48:2 [SIM],TG 48:3 [-16:1],TG 48:3 [-18:2],TG 48:3 [SIM],TG 50:1 [-14:0],TG 50:1 [-18:1],TG 50:1 [SIM],TG 50:2 [-18:0],TG 50:2 [-18:1],TG 50:2 [-18:2],TG 50:2 [SIM],TG 50:3 [-14:1],TG 50:3 [-16:1],TG 50:3 [-18:1],TG 50:3 [SIM],TG 50:4 [-14:0],TG 50:4 [SIM],TG 51:1 [-18:1],TG 51:2 [-15:0],TG 51:2 [-16:0],TG 51:2 [-18:1],TG 51:2 [SIM],TG 52:1 [-18:0],TG 52:1 [SIM],TG 52:2 [-16:0],TG 52:2 [SIM],TG 52:3 [-16:1],TG 52:3 [-18:2],TG 52:4 [-16:0],TG 52:4 [-18:1],TG 52:4 [SIM],TG 53:2 [-17:0],TG 53:2 [SIM],TG 54:1 [-18:1],TG 54:1 [SIM],TG 54:2 [-18:0],TG 54:2 [SIM],TG 54:3 [-18:1],TG 54:3 [SIM],TG 54:4 [-18:0],TG 54:4 [-18:2],TG 54:4 [SIM],TG 54:5 [-18:1],TG 54:5 [SIM],TG 54:6 [-18:2],TG 54:6 [SIM],TG 56:6 [-20:4],TG 56:6 [SIM],TG 56:8 [-20:4],TG 56:8 [SIM],TG 58:8 [-22:6],TG 58:8 [SIM],TG O-50:1 [-18:1],TG O-51:2 [-18:1],TG O-52:2 [-16:0],TG O-52:2 [-18:1]
Longit_batch1_1,0.03001666,0.008750527,0.697709156,3.506737433,0.001138492,0.006348741,0.144621288,1.451892165,1.052761105,0.059728509,0.512228589,0.001742094,0.002033339,8.11615E-05,0.000406764,0.000666707,0.006060604,0.000484047,0.000206307,0.000209407,0.0019123,0.011054479,0.003223709,3.3384E-05,0.000271667,0.000376839,0.001045898,0.019230056,0.009922341,0.000866998,0.00278576,0.001436293,0.002889669,0.007582039,0.002332122,0.001957258,0.110700331,0.055146502,0.005936186,0.74191873,0.001871979,0.011406212,0.01937859,0.001024073,0.000208882,0.00057718,4.39378E-05,8.62767E-05,0.000181485,0.000125045,4.24425E-05,8.3781E-05,0.00011466,0.000248535,0.002559109,0.004095037,0.00271047,0.000142029,0.000539606,0.00010335,0.000382016,0.015858348,0.08775364,0.000376315,0.0017967,0.000212769,0.00045634,2.16959E-05,8.13768E-05,1.14208E-05,0.003443774,0.015456246,0.004113113,0.014524564,0.005612847,0.02157625,2.6644E-05,0.000208566,2.34277E-05,9.38764E-05,2.65438E-05,0.000100234,4.22017E-05,0.000107338,0.000347665,0.000846543,0.001327031,0.003477871,0.000472871,0.00124216,7.57967E-06,2.23652E-05,3.7067E-06,1.19025E-05,0.000390476,6.13087E-05,0.000436293,0.001392193,1.48084E-05,3.09197E-05,0.000848395,0.000192761,0.000449958,5.32425E-05,7.42996E-05,0.00013011,0.000169891,4.31798E-05,2.90277E-05,0.000348426,0.001316594,0.000297751,0.001336799,0.000178379,0.000751296,0.00045773,0.001571609,0.00027139,0.000988937,0.000391189,0.001156898,3.13921E-06,2.56882E-05,0.000865184,0.000230176,0.015639418,0.008980441,0.079621888,0.043826736,0.022086945,0.000892434,0.001209492,0.003463848,0.007090034,0.008979724,0.01091445,0.754750524,0.043584283,0.003472153,0.02528713,0.003675019,0.116240772,0.680763612,0.288802463,0.090094031,0.449758831,0.254497845,0.00365539,0.134672588,0.081559937,0.050825952,0.028862421,0.269201663,0.067787986,0.130878698,0.027305755,0.498493016,0.008329015,0.005031968,0.014673298,0.00671711,0.078801309,0.010564369,0.002101107,0.017187247,0.006432734,0.000525769,0.037200771,0.020009544,0.008432854,0.010343063,0.013990163,0.055089204,0.02275676,0.035852676,0.000447355,0.00514607,0.007823065,0.013434777,0.002506832,0.022131604,0.052182559,0.008191686,0.056088027,0.036783861,0.010278584,0.030818146,0.008242541,0.002489417,0.006149457,0.050631406,0.010876662,0.023539193,0.058787379,0.020395579,0.000658549,0.003495302,0.001423382,0.02307994,0.002962969,0.00074045,0.00232638,0.00417705,0.001129352,0.001938383,0.004225405,0.006469635,0.001520913,0.001642339,0.001439442,0.002032324,0.009095439,0.001475802,0.000785382,0.00844524,0.001611876,0.004422021,0.019517471,0.001140627,0.000484467,0.013480704,0.001120873,0.00152296,0.007946297,0.01442022,0.007085629,0.030574212,0.007754543,0.021480541,0.001244252,0.012856326,0.124625654,0.010060927,0.004622631,0.00132592,0.003678425,0.001157205,0.007313221,0.001555961,0.001183178,0.000998728,0.001755706,0.076747842,0.005168479,0.032276879,0.039297563,1.258597977,0.161913941,0.000566633,0.017768169,0.002881103,0.183511566,0.088664761,0.004397348,0.12668202,0.046374962,0.034953105,0.80571353,0.313032098,0.074898803,0.557837416,0.00889331,0.087308946,0.187757705,0.583897748,0.253984121,0.005254161,0.000788678,0.000464508,0.007345589,0.019250473,0.000939436,0.005938063,0.009047259,0.007786753,0.020509973,0.002726874,0.003320898,0.010653833,0.000767599,0.070631052,0.118840903,0.000523737,0.066629202,0.020502242,0.181994322,0.000679252,0.027615067,0.017570475,0.110760076,0.003158863,0.023360753,0.001784015,0.001531632,0.002696644,0.005728413,0.012979799,0.021292421,0.077878519,0.241423459,0.597364032,0.025093445,0.163081946,0.05578915,0.029910879,0.35664654,0.003196523,0.011705603,0.003194623,0.012281165,0.025956746,0.090340185,0.119765941,0.194616505,0.003793275,0.011269367,0.190802415,0.020750981,0.140041828,0.009415791,0.10102559,0.005994907,0.08172001,0.001833183,0.088750203,0.004266909,0.019505817,0.000720714,0.000400265,0.000688624,0.00100006
Longit_batch1_2,0.028770729,0.012065295,0.749959427,2.732861863,0.001673024,0.007194737,0.121403889,0.785763504,0.282970043,0.025131832,0.197015997,0.001853178,0.001481128,0.000122319,0.000547319,0.000798846,0.008256583,0.000802377,0.000379083,0.0004343,0.004056205,0.018072243,0.006687225,3.99117E-05,0.000485561,0.000756475,0.006007551,0.085912283,0.052260814,0.002178168,0.007212089,0.005011764,0.020825774,0.014814732,0.015825933,0.012894356,0.287256074,0.150065395,0.013064558,0.517919662,0.004846487,0.019533252,0.077684509,0.00234046,0.00014968,0.000458866,3.42338E-05,4.72476E-05,0.000151793,0.000127762,2.7108E-05,2.39491E-05,0.000126853,0.000223074,0.001974058,0.002844406,0.001755672,0.000232985,0.000836163,0.000127164,0.000512739,0.024870786,0.114884296,0.000229191,0.001211022,0.00023231,0.000452414,2.04165E-05,9.29133E-05,1.41107E-05,0.004150687,0.018446858,0.004614524,0.014173395,0.007023912,0.026011326,3.01011E-05,0.000227771,1.87197E-05,7.12011E-05,2.65047E-05,0.000130712,5.3314E-05,0.000141397,0.000398211,0.001064088,0.001359539,0.004342133,0.000251355,0.000755094,4.92187E-06,1.78643E-05,3.7756E-06,1.29221E-05,0.000305806,7.46097E-05,0.000412991,0.001397285,9.20339E-06,2.33983E-05,0.000995698,0.00022446,0.00041002,5.01289E-05,6.6941E-05,0.000100638,0.000111067,3.83512E-05,3.10392E-05,0.000436072,0.001763796,0.000338167,0.001472279,0.00022866,0.000885796,0.000660261,0.002240017,0.000207999,0.000928476,0.000350775,0.001023148,2.26924E-06,2.72633E-05,0.001266327,0.000247127,0.02001178,0.007493725,0.090637465,0.044244597,0.020729803,0.000764804,0.001347998,0.002050158,0.007265664,0.011497474,0.012165571,0.833791819,0.037894738,0.004391171,0.02533908,0.003652277,0.091774266,0.68106434,0.325020456,0.071585708,0.507266297,0.194514135,0.00240681,0.09209788,0.072301616,0.040528269,0.025074416,0.158494463,0.050617705,0.087445499,0.018110733,0.363510085,0.005139998,0.005929085,0.009723485,0.005565436,0.056215592,0.010021596,0.002680803,0.014897661,0.003264386,0.000438104,0.025062056,0.022430312,0.00883324,0.00771082,0.015948571,0.071535688,0.019366272,0.030273987,0.00035095,0.004217302,0.007119491,0.011011314,0.001139588,0.01555259,0.0513502,0.007566128,0.041649621,0.019950022,0.007531191,0.024129113,0.00635373,0.002152484,0.011205199,0.066033351,0.009529786,0.024490969,0.052364102,0.013080576,0.001381404,0.002522859,0.001608672,0.020957777,0.002221849,0.002376641,0.004068655,0.013875255,0.002951542,0.00142137,0.012581011,0.013844456,0.002474559,0.001946494,0.002105687,0.006381638,0.02479591,0.001586672,0.001153433,0.012066245,0.002103625,0.00912478,0.031571642,0.001110914,0.000561142,0.013242202,0.001696234,0.001220934,0.008079315,0.01448686,0.008028304,0.023366502,0.00612802,0.016911632,0.001226764,0.013106312,0.12098921,0.006096555,0.004099971,0.001280489,0.002632986,0.00139304,0.006251385,0.001593151,0.001507881,0.000743212,0.001671909,0.061015735,0.003044142,0.02775363,0.030357995,0.971583848,0.109455565,0.000429718,0.014121453,0.002020466,0.147650565,0.073158557,0.002822154,0.131760726,0.028397048,0.032666405,0.732936594,0.294141059,0.06280496,0.421929351,0.006936659,0.074499138,0.136243217,0.389490756,0.14347829,0.004037568,0.000620845,0.000329915,0.061596365,0.142040166,0.004441498,0.047530449,0.025202727,0.035918549,0.140931689,0.009477215,0.018476289,0.058475434,0.004924594,0.275841787,0.564849066,0.002539603,0.164142679,0.093905934,0.523944825,0.001397712,0.069154409,0.064816691,0.381287354,0.01693322,0.089812369,0.008687156,0.005588868,0.009830935,0.020154534,0.03668759,0.117577414,0.475213039,0.598994072,1.320180427,0.035580144,0.467956958,0.194901778,0.073644255,0.952500367,0.007437849,0.031656913,0.014774782,0.069162381,0.068924044,0.254238211,0.220034572,0.408115766,0.011546817,0.020240286,0.378962034,0.050481979,0.357992563,0.025978763,0.301544387,0.007773377,0.201868987,0.002520271,0.309806082,0.012445686,0.048159035,0.001532381,0.001154686,0.001571627,0.002346804
Longit_batch1_3,0.021379018,0.014608145,1.152527631,3.481405879,0.001574878,0.010788682,0.284124022,0.940150128,0.120697353,0.031597782,0.187861133,0.003100985,0.000619515,0.000275151,0.001914199,0.002503117,0.00926864,0.000742497,0.000710425,0.000646161,0.005515905,0.018097808,0.007683817,5.14031E-05,0.00055863,0.000810307,0.012432288,0.142623083,0.05873687,0.005085654,0.01495031,0.003417297,0.014454694,0.037283579,0.031658441,0.02080026,0.487555759,0.153801113,0.016237383,0.615497765,0.010460765,0.032069038,0.063107027,0.003573944,0.000201574,0.000335098,3.94912E-05,6.54883E-05,7.28031E-05,0.000112646,2.81413E-05,4.67778E-05,0.000142026,0.000266741,0.002699092,0.003438913,0.002111008,0.000357453,0.00131107,0.000140977,0.000640131,0.023202418,0.106932899,0.000389007,0.00175778,0.000239555,0.000512787,2.24489E-05,8.99074E-05,1.73981E-05,0.005083026,0.023952451,0.004185783,0.013776332,0.006055752,0.019202208,2.40192E-05,0.00022669,2.21754E-05,8.79919E-05,2.99555E-05,0.000126508,6.29576E-05,0.00014641,0.000791419,0.001650597,0.001360765,0.003534333,5.65034E-05,0.000158813,4.69419E-06,1.61215E-05,3.61736E-06,1.03969E-05,0.000235241,9.74178E-05,0.000344878,0.000903605,1.1444E-05,2.85204E-05,0.000913389,0.000181742,0.000382956,4.07915E-05,6.66088E-05,0.000139174,0.00012017,3.17752E-05,2.22857E-05,0.000387158,0.001392536,0.000325656,0.001496392,0.000293343,0.001265744,0.000679981,0.002160999,0.0002584,0.001048101,0.000318639,0.000884369,6.58416E-06,4.19055E-05,0.003387315,0.000545753,0.031547222,0.010370389,0.096518885,0.050082191,0.027112119,0.001226444,0.001481475,0.002482906,0.011943772,0.017240513,0.016873563,1.065151166,0.057962041,0.007545488,0.034369979,0.005837294,0.16454876,0.895107921,0.66906539,0.09584679,0.626872273,0.053664005,0.002746334,0.104576503,0.208134346,0.060925707,0.051036544,0.25379394,0.06313215,0.054368381,0.019781505,0.397324222,0.004268206,0.016971998,0.011040853,0.012464207,0.067794939,0.01095749,0.003620981,0.016229764,0.003663007,0.000706074,0.028084911,0.01524465,0.013052359,0.010178303,0.015674393,0.062085826,0.027463689,0.029874138,0.000518737,0.005317214,0.006567422,0.009725151,0.001389955,0.016841951,0.028568467,0.007449625,0.046719853,0.00522297,0.009667881,0.019833135,0.005167517,0.002230275,0.022192463,0.112961299,0.018119716,0.033667891,0.089590534,0.019682957,0.002533308,0.003743612,0.005473039,0.026337311,0.003220462,0.001065697,0.005003694,0.008231717,0.000532198,0.000545249,0.010660817,0.007245929,0.001552006,0.001037256,0.002685757,0.006785642,0.018809859,0.001540636,0.001236466,0.011627311,0.002883056,0.013790801,0.036929762,0.001083249,0.001234823,0.014577186,0.002652534,0.008194818,0.023784518,0.043768517,0.015788162,0.053851536,0.018988141,0.047205956,0.002023788,0.024576057,0.175938694,0.012387721,0.007387843,0.002449376,0.003974028,0.001702618,0.010010093,0.001070593,0.000992777,0.001845398,0.004726003,0.127506266,0.010034021,0.043989111,0.040259494,1.253271013,0.206783457,0.000769263,0.016118186,0.003502161,0.213834014,0.118118509,0.004966141,0.154575577,0.052376911,0.047029947,1.21031261,0.608997265,0.087133936,0.644297898,0.010087563,0.108034904,0.162548056,0.475291227,0.209306501,0.006722863,0.000842734,0.00041747,0.168046528,0.473061914,0.019074747,0.136990653,0.14602654,0.153417731,0.523732477,0.028920545,0.055696697,0.187851919,0.014419045,0.562639511,1.073671394,0.007847051,0.438765666,0.152267999,1.112815609,0.004173521,0.190304696,0.124495337,0.865584676,0.025153021,0.221041742,0.023865896,0.010712013,0.0251981,0.043437528,0.10796127,0.284786934,0.915783754,1.008662496,2.183930036,0.070068339,0.604203813,0.22823632,0.11669772,1.292098526,0.015662216,0.078798091,0.050138704,0.186556546,0.161635863,0.669824475,0.420364577,0.741189128,0.01582998,0.029992237,0.651221724,0.065028243,0.494991528,0.034722579,0.313652786,0.010879241,0.200429944,0.003548858,0.203391523,0.005905046,0.03305795,0.002342715,0.002994424,0.003147043,0.004576767
Longit_batch1_4,0.013266785,0.007536635,0.771012772,4.71870598,0.001954778,0.008101918,0.200091755,1.828185864,0.346581635,0.069884091,0.603804652,0.002884769,0.002665765,8.58986E-05,0.000537722,0.000826934,0.008537769,0.000487187,0.00029756,0.000283912,0.003532591,0.016390387,0.004946711,3.00101E-05,0.00042929,0.00052491,0.002144506,0.032654695,0.019939431,0.002092819,0.006104201,0.002019537,0.006409274,0.009946678,0.005577478,0.003461505,0.153695626,0.077510453,0.008087323,0.864141628,0.006446575,0.018580623,0.028338768,0.003474956,0.000264646,0.00038931,3.92768E-05,7.44002E-05,0.000110349,0.00020058,6.49638E-05,8.78255E-05,8.10771E-05,0.000244492,0.002519469,0.004356473,0.001923632,0.000166574,0.000619148,0.000130763,0.000480746,0.025325266,0.101942661,0.000316063,0.00148376,0.000228498,0.000510648,3.4586E-05,0.000111788,1.82455E-05,0.00588513,0.024877002,0.00478515,0.017549693,0.008186342,0.031004298,4.00847E-05,0.000360545,2.91248E-05,0.000123074,4.01078E-05,0.000143944,7.42025E-05,0.000168032,0.000634725,0.001593144,0.002077246,0.006429765,0.000110251,0.000340865,6.75594E-06,2.16473E-05,4.54859E-06,1.27383E-05,0.000376553,0.000184475,0.000686824,0.002127169,1.15297E-05,3.56264E-05,0.001268407,0.000254956,0.000561011,5.61203E-05,8.25099E-05,0.000142691,0.000141957,4.31683E-05,4.5278E-05,0.000366411,0.001392835,0.00037096,0.001267578,0.000280809,0.001101623,0.000546691,0.00174089,0.000275289,0.001116244,0.000424437,0.00124592,4.04473E-06,2.9753E-05,0.001618329,0.000282129,0.020801187,0.007710755,0.094884924,0.047335367,0.024924974,0.001166526,0.001215977,0.003412649,0.007503132,0.007862801,0.015444246,0.801777642,0.049294396,0.004107232,0.023802145,0.004047212,0.144369744,0.691680491,0.375107654,0.065843508,0.586703238,0.063202453,0.002384051,0.134958303,0.101472241,0.055415059,0.025314562,0.263916115,0.055453772,0.077542506,0.02134468,0.53686574,0.005573994,0.01011672,0.00839965,0.013714792,0.091849506,0.013426378,0.004311048,0.020306359,0.006247768,0.001350739,0.035277888,0.021169041,0.013251835,0.010972898,0.022385106,0.133293593,0.033655309,0.058153099,0.000785546,0.010477357,0.013083114,0.01591938,0.002108297,0.019755747,0.035986885,0.011239286,0.069685278,0.00726721,0.014656884,0.041322543,0.008987014,0.004200701,0.005107028,0.028151909,0.006905501,0.015448695,0.044181477,0.008229381,0.000656714,0.001285811,0.00188725,0.012031861,0.002249397,0.00134612,0.003565412,0.012572105,0.001274961,0.000537045,0.014306725,0.011791616,0.00242639,0.002244307,0.00206481,0.003524942,0.02248431,0.001594176,0.00209949,0.016156701,0.002583152,0.008387032,0.045192218,0.001267656,0.001766668,0.021204505,0.0023579,0.002507825,0.014038816,0.037895311,0.011392953,0.046758497,0.014703971,0.03352852,0.001199202,0.015896581,0.134499462,0.010027282,0.010644627,0.001483827,0.003280653,0.002288728,0.011432573,0.000813772,0.000760802,0.002028839,0.003661117,0.161287793,0.008213039,0.074357947,0.043963367,1.588524109,0.238865607,0.00093676,0.023701595,0.004484585,0.2148577,0.130088377,0.005763812,0.212573216,0.058979617,0.060460776,0.994388091,0.50720091,0.088431039,0.90523378,0.01420295,0.168462598,0.295102448,0.793296073,0.379612693,0.007104987,0.001143998,0.000562412,0.01394617,0.031368293,0.001358352,0.010559979,0.009781944,0.010672036,0.030939292,0.002727907,0.004183686,0.014991555,0.000939963,0.089130142,0.176273412,0.000710861,0.071176787,0.030555592,0.186963444,0.000535413,0.03096896,0.018252532,0.116335142,0.003303534,0.026629564,0.003492046,0.002176366,0.004083389,0.008416932,0.014364622,0.030213287,0.103363552,0.256455936,0.622214271,0.022594841,0.203611054,0.068402274,0.031530771,0.310948939,0.003929259,0.013743698,0.004446543,0.017113258,0.025812411,0.089854658,0.130736457,0.167814847,0.004246101,0.010018943,0.191675869,0.027539869,0.142259318,0.008334883,0.082992713,0.007400638,0.072276041,0.002009482,0.084257552,0.004776477,0.024076291,0.003112613,0.001235888,0.00198532,0.002892498
Longit_batch1_5,0.027375592,0.018509875,1.059097193,3.287056254,0.002647468,0.013037545,0.245725078,0.991600209,0.368468601,0.036709353,0.260084041,0.002891485,0.001247612,0.000120899,0.000640415,0.000981771,0.011359057,0.00060938,0.000444686,0.000489334,0.005324166,0.022525276,0.007748163,3.27228E-05,0.000551608,0.000829317,0.020618433,0.141486242,0.087519395,0.007626586,0.037131896,0.004164599,0.02147224,0.037408179,0.030134874,0.018431045,0.40853461,0.154057502,0.020637142,0.709059458,0.014593548,0.06342847,0.048398978,0.005303591,0.000240853,0.000406969,4.74437E-05,7.38036E-05,0.000103448,0.000111377,5.26467E-05,5.69136E-05,0.000106352,0.000202412,0.004025068,0.005712848,0.002760628,0.000714485,0.002787234,0.000328113,0.001209704,0.060937015,0.171511238,0.00108636,0.004665225,0.000493146,0.000950401,0.000101844,0.000319243,2.82307E-05,0.012630995,0.056660316,0.009728431,0.048498313,0.017879584,0.067920919,0.000140993,0.001219314,4.45675E-05,0.000166981,7.33541E-05,0.000266722,0.0001871,0.000463322,0.001941857,0.004430822,0.004193515,0.012488169,0.000531129,0.001606784,8.58839E-06,2.38182E-05,1.00505E-05,2.21198E-05,0.00113017,0.000370396,0.001332954,0.004615399,1.81602E-05,3.67644E-05,0.002271814,0.000402075,0.001100576,7.45002E-05,9.93523E-05,0.000159693,0.000139477,4.29034E-05,5.7554E-05,0.000725303,0.003006362,0.000702588,0.003231955,0.00071686,0.003241698,0.001804988,0.006154217,0.000564845,0.002423188,0.00090358,0.002698061,6.29977E-06,3.95162E-05,0.005809912,0.000783438,0.044925688,0.009239761,0.104709708,0.046970925,0.023536936,0.001060202,0.002351028,0.002837536,0.017763843,0.015058556,0.022294509,1.037249966,0.099267573,0.014097448,0.02941366,0.005509913,0.300357246,0.902766023,0.620342758,0.103360188,0.736925085,0.181860047,0.006767304,0.12320185,0.190296795,0.051036925,0.054041846,0.340560745,0.081617846,0.139933053,0.035630687,0.519557957,0.010211228,0.018407049,0.016609663,0.024396723,0.128099846,0.015247687,0.00519537,0.017882802,0.004037141,0.00102479,0.029837438,0.032731911,0.009622162,0.010299988,0.023351344,0.114299234,0.030449411,0.043676359,0.000540373,0.008292857,0.010960709,0.011152317,0.00165363,0.020059891,0.041886093,0.009725998,0.068724861,0.01184076,0.014496347,0.034096158,0.007760057,0.002364331,0.02326687,0.086033318,0.017305287,0.034945928,0.070790144,0.020476417,0.002760581,0.004771511,0.003426461,0.024801527,0.003036756,0.001960943,0.005182788,0.015195014,0.00211318,0.001788209,0.014228409,0.014321908,0.002656035,0.00179626,0.002344185,0.005632951,0.022298459,0.001490797,0.001652574,0.014061604,0.002694634,0.010845268,0.035708548,0.000987688,0.001577686,0.014184043,0.002638604,0.007319167,0.01889524,0.044855941,0.017727215,0.050562322,0.02473263,0.076736515,0.001545449,0.027788571,0.162282525,0.023400449,0.011465227,0.003551017,0.003738786,0.002722284,0.012198644,0.001169488,0.001089085,0.001460329,0.003231078,0.098772125,0.006585204,0.043402389,0.031380064,1.254787407,0.235245117,0.000657961,0.014743562,0.003070829,0.177578574,0.112437274,0.004881044,0.15255698,0.101718833,0.040355325,1.049181193,0.585452006,0.106614187,0.741700554,0.008956161,0.117452611,0.224974765,0.548237177,0.194455853,0.004936505,0.000878085,0.000343269,0.20321986,0.438185628,0.027487161,0.188077797,0.16205622,0.16737049,0.50756573,0.046805038,0.068032823,0.254800632,0.015899568,0.561859423,1.010867074,0.008260041,0.440430392,0.150436838,0.979653738,0.004519171,0.181073732,0.130368975,0.762478961,0.02937825,0.279022261,0.025815605,0.010648137,0.025004434,0.039952888,0.097005114,0.246883348,0.730536797,0.845766927,1.687422081,0.062476454,0.532724223,0.202175736,0.101470986,1.119608504,0.014817206,0.067853335,0.042903007,0.168516282,0.105846647,0.397325856,0.30594392,0.468017513,0.013491022,0.022669078,0.427133999,0.056814341,0.452075694,0.025131186,0.454161608,0.015070621,0.19644453,0.008729458,0.223096567,0.007703932,0.037836214,0.006779959,0.006053219,0.00545385,0.007878912
