Molecule List Name,Precursor Name,ProductName,Precursor m/z,Product m/z,Explicit Retention Time,Explicit Retention Time Window,Explicit Declustering Potential,Explicit Collision Energy,Precursor Charge,Product  Charge,PrecursorAdduct
TG,TG 50:2 [NL-18:1],#NAME?,848.7702,549.4877,11.25,1,380,25,1,1,[M+NH4]1+
TG,TG 50:3 [NL-14:1],#NAME?,846.7545,603.5347,11.09,1,380,25,1,1,[M+NH4]1+
TG,TG 50:3 [NL-16:1],#NAME?,846.7545,575.5034,11.09,1,380,25,1,1,[M+NH4]1+
TG,TG 50:3 [NL-18:1],#NAME?,846.7545,547.4721,11.09,1,380,25,1,1,[M+NH4]1+
TG,TG 50:4 [NL-14:0],-FA 14:0(+HO)-(NH3),844.7389,599.5034,10.94,1,380,25,1,1,[M+NH4]1+
TG,TG 51:0 [NL-16:0],-FA 16:0(+HO)-(NH3),866.8171,593.5503,11.75,1,380,25,1,1,[M+NH4]1+
TG,TG 51:1 [NL-18:1],#NAME?,864.8015,565.5190,11.55,1,380,25,1,1,[M+NH4]1+
TG,TG 51:2 [NL-15:0],-FA 15:0(+HO)-(NH3),862.7858,603.5347,11.35,1,380,25,1,1,[M+NH4]1+
TG,TG 51:2 [NL-16:0],-FA 16:0(+HO)-(NH3),862.7858,589.5190,11.35,1,380,25,1,1,[M+NH4]1+
TG,TG 51:2 [NL-18:1],#NAME?,862.7858,563.5034,11.35,1,380,25,1,1,[M+NH4]1+
TG,TG 52:1 [NL-18:0],-FA 18:0(+HO)-(NH3),878.8171,577.5190,11.67,1,380,25,1,1,[M+NH4]1+
TG,TG 52:2 [NL-16:0],-FA 16:0(+HO)-(NH3),876.8015,603.5347,11.46,1,380,25,1,1,[M+NH4]1+
TG,TG 52:3 [NL-16:1],#NAME?,874.7858,603.5347,11.27,1,380,25,1,1,[M+NH4]1+
TG,TG 52:3 [NL-18:2],#NAME?,874.7858,577.5190,11.29,1,380,25,1,1,[M+NH4]1+
TG,TG 52:4 [NL-16:0],-FA 16:0(+HO)-(NH3),872.7702,599.5034,11.12,1,380,25,1,1,[M+NH4]1+
TG,TG 52:4 [NL-18:1],#NAME?,872.7702,573.4877,11.12,1,380,25,1,1,[M+NH4]1+
TG,TG 52:4 [NL-18:2],#NAME?,872.7702,575.5034,11.12,1,380,25,1,1,[M+NH4]1+
TG,TG 53:2 [NL-17:0],-FA 17:0(+HO)-(NH3),890.8171,603.5347,11.66,1,380,25,1,1,[M+NH4]1+
TG,TG 54:0 [NL-18:0],-FA 18:0(+HO)-(NH3),908.8641,607.5660,11.89,1,380,25,1,1,[M+NH4]1+
TG,TG 54:1 [NL-18:1],#NAME?,906.8484,607.5660,11.68,1,380,25,1,1,[M+NH4]1+
TG,TG 54:2 [NL-18:0],-FA 18:0(+HO)-(NH3),904.8328,603.5347,11.67,1,380,25,1,1,[M+NH4]1+
TG,TG 54:3 [NL-18:1],#NAME?,902.8171,603.5347,11.49,1,380,25,1,1,[M+NH4]1+
TG,TG 54:4 [NL-18:0],-FA 18:0(+HO)-(NH3),900.8015,599.5034,11.31,1,380,25,1,1,[M+NH4]1+
TG,TG 54:4 [NL-18:2],#NAME?,900.8015,603.5347,11.31,1,380,25,1,1,[M+NH4]1+
TG,TG 54:5 [NL-18:1],#NAME?,898.7858,599.5034,11.11,1,380,25,1,1,[M+NH4]1+
TG,TG 54:6 [NL-18:2],#NAME?,896.7702,599.5034,11.31,1,380,25,1,1,[M+NH4]1+
TG,TG 56:6 [NL-20:4],#NAME?,924.8015,603.5347,11.24,1,380,25,1,1,[M+NH4]1+
TG,TG 56:8 [NL-20:4],#NAME?,920.7702,599.5034,10.95,1,380,25,1,1,[M+NH4]1+
TG,TG 58:8 [NL-22:6],#NAME?,948.8015,603.5347,11.19,1,380,25,1,1,[M+NH4]1+
